window_index,start_idx,end_idx,repeat_sim,repeat_eq,cw_persist,code_change,inrep_line,inrep_ng4_text,inrep_ng4_all,code_dup_msg_inwin,code_dup_msg_lookback,code_repeat_excess,code_repeat_penalty,dup_max_inwin,high_dup_penalty,high_dup_penalty_w,high_dup_flag,done_hits,stuck_hits,ai_wrong_hits,q_densi ty,code_line_rate,fenced_blocks,progress_score,inrep_ng4,cluster
74,592,603,0.1322314049586777,0.23809523809523808,0.1058508018170872,0.9672049689440994,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.1421963192528226,0.0,1
75,600,611,0.07360406091370558,0.23809523809523808,0.0686202122750346,0.9930632192968627,0.4347826086956522,0.0,0.36733556298773695,0.0,0.0,0.36733556298773695,0.001911094683682058,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.0,0.5486765514965434,0.0,2
76,608,619,0.2992874109263658,0.23809523809523808,0.19848091476550847,0.814988514548239,0.4347826086956522,0.046666666666666634,0.05014749262536877,0.0,0.5,0.0034808259587021384,0.00042932852081235524,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.17292098792714394,0.046666666666666634,1
77,616,627,0.12883435582822086,0.23809523809523808,0.10104508489085462,0.717627775294293,0.4347826086956522,0.047272727272727244,0.0819949281487743,0.0,0.25,0.03472220087604705,0.006536390072031902,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.37032515410436995,0.047272727272727244,1
78,624,635,0.4726027397260274,0.25,0.2723443146482898,0.2768079800498753,0.4782608695652174,0.2091836734693877,0.3303030303030303,0.0,0.3333333333333333,0.12111935683364261,0.05474534520223871,0.4782608695652174,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,0.0,-0.24188682035312198,0.2091836734693877,2
79,632,643,0.24101479915433405,0.25,0.16209952837859815,0.25882825808180376,0.4347826086956522,0.21311475409836067,0.5338733431516937,0.0,0.16666666666666666,0.320758589053333,0.17830290163791124,0.5338733431516937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.3817885185066634,0.21311475409836067,2
80,640,651,0.4475336322869955,0.23809523809523808,0.25313644365066107,0.09202490452769063,0.4347826086956522,0.015037593984962405,0.23617237869019336,0.0,0.3333333333333333,0.22113478470523096,0.17568676759810806,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,-0.12251854822021527,0.015037593984962405,2
81,648,659,0.48218940052128584,0.23809523809523808,0.334157306013604,0.24085724515370055,0.4347826086956522,0.012048192771084376,0.27639751552795033,0.0,0.4,0.26434932275686596,0.14214753512624223,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,-0.07480260065696469,0.012048192771084376,2
82,656,667,0.058394160583941604,0.2631578947368421,0.048390938257421856,0.8702978995287917,0.5217391304347826,0.12195121951219512,0.10328638497652587,0.19999999999999996,0.25,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,-0.017099511050126893,0.12195121951219512,2
83,664,675,0.11607142857142858,0.16666666666666666,0.0724538399293806,0.5756493060327058,0.5652173913043479,0.31182795698924726,0.1364522417153996,0.25,0.3333333333333333,0.0,0.0,0.5652173913043479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.19268800560944013,0.31182795698924726,2
84,672,683,0.7674418604651163,0.2777777777777778,0.42831552482715274,0.024288562624614873,0.4347826086956522,0.0,0.05128205128205132,0.0,0.5,0.05128205128205132,0.027103095482649605,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.14043116187453708,0.0,0
85,680,691,0.0975609756097561,0.25,0.0722767284063818,0.4761549925484352,0.4782608695652174,0.15454545454545454,0.05714285714285716,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,-0.04597973776699309,0.15454545454545454,1
86,688,699,0.6715686274509803,0.25,0.3743089038894246,0.1304631441617743,0.4347826086956522,0.03149606299212604,0.017786561264822143,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,-0.17280648175283797,0.03149606299212604,0
87,696,707,0.16593886462882096,0.25,0.1115735513075455,0.6461824953445066,0.4782608695652174,0.10659898477157359,0.1266666666666667,0.0,0.0,0.020067681895093115,0.004141839993866208,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-0.00723682005051658,0.10659898477157359,1
88,704,715,0.27197802197802196,0.25,0.17805250305250303,0.6859629209231933,0.4347826086956522,0.1923076923076923,0.16210045662100458,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.10148888336326028,0.1923076923076923,1
89,712,723,0.35714285714285715,0.23809523809523808,0.23200654307524538,0.24110878661087864,0.4347826086956522,0.010582010582010581,0.035282258064516125,0.0,0.5,0.024700247482505544,0.011715500489381388,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,-0.30016773772414335,0.010582010582010581,0
90,720,731,0.4368048533872599,0.23809523809523808,0.27993343444556795,0.45647095467995635,0.4347826086956522,0.0,0.10246305418719215,0.0,0.25,0.10246305418719215,0.04640970501911704,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.1487960168564824,0.0,2
91,728,739,0.49776286353467564,0.23809523809523808,0.29841219297693117,0.14916140944760736,0.4347826086956522,0.01980198019801982,0.13971094287680663,0.0,0.8,0.11990896267878681,0.0722664140668214,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,-0.12225317336800044,0.01980198019801982,2
92,736,747,0.05791505791505792,0.23809523809523808,0.041275558072870505,1.0,0.4347826086956522,0.028846153846153855,0.028846153846153855,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.17699284695846115,0.028846153846153855,1
93,744,755,0.3963963963963964,0.23809523809523808,0.22170633563038628,0.5,0.4347826086956522,0.02941176470588236,0.02400000000000002,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.10003542909674541,0.02941176470588236,1
94,752,763,0.18099547511312217,0.23809523809523808,0.13040384084294607,0.6977660972404731,0.4347826086956522,0.02564102564102566,0.017921146953404965,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,0.1582599732354701,0.02564102564102566,1
95,760,771,0.2037037037037037,0.23809523809523808,0.1658762420957543,0.4285714285714286,0.4347826086956522,0.0,0.02298850574712641,0.0,0.6666666666666666,0.02298850574712641,0.008210180623973717,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.25,0.0,-0.0956777500719249,0.0,1
96,768,779,0.3706293706293706,0.23809523809523808,0.25198135198135196,0.19645494830132937,0.4347826086956522,0.0,0.01948051948051943,0.0,1.0,0.01948051948051943,0.008478965642924262,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,-0.30042203821909685,0.0,0
97,776,787,0.13284132841328414,0.23809523809523808,0.0969962037749874,0.8984567210914784,0.4347826086956522,0.039215686274509776,0.1548387096774193,0.0,0.0,0.11562302340290953,0.007827160609098771,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.10657204592022085,0.039215686274509776,1
98,784,795,0.6756756756756757,0.23809523809523808,0.36790112897707833,0.03471264367816096,0.4347826086956522,0.08108108108108103,0.16287878787878785,0.0,0.5714285714285714,0.08179770679770682,0.06250864795045831,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,-0.5419629656110405,0.08108108108108103,0
99,792,803,0.19548872180451127,0.25,0.14285714285714285,0.8816889632107023,0.4782608695652174,0.0,0.0,0.0,0.5,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.029164948323987194,0.0,1
100,800,811,0.24793388429752067,0.2,0.15454248171710566,0.3073593073593074,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,-0.11907832805671689,0.0,1
101,808,819,0.28421052631578947,0.3157894736842105,0.20412076703386373,0.5793357933579335,0.4347826086956522,0.0,0.3359375,0.33333333333333337,0.0,0.3359375,0.08243484778597789,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.23055634440938438,0.0,2
102,816,827,0.17687074829931973,0.23809523809523808,0.1734026944110978,0.18017309205350118,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,-0.14737451509184388,0.0,1
103,824,835,0.40236686390532544,0.3,0.26368343195266275,0.4655963302752294,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,-0.323999816096783,0.0,0
104,832,843,0.3067226890756303,0.23809523809523808,0.32002801120448177,0.8672316384180792,0.4347826086956522,0.15135135135135136,0.3388704318936877,0.0,0.3333333333333333,0.18751908054233635,0.015560375680596407,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4166666666666667,0.25,0.0,0.08633566162854939,0.15135135135135136,2
105,840,851,0.543859649122807,0.3,0.45050125313283207,0.10720268006700162,0.4347826086956522,0.0,0.3180778032036613,0.0,1.0,0.3180778032036613,0.17748688139400282,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.25,0.0,-0.711429492455193,0.0,2
106,848,859,0.2062937062937063,0.2631578947368421,0.16356981387192868,0.3696108509607622,0.5217391304347826,0.02352941176470591,0.02508960573476704,0.0,0.5,0.00156019397006113,0.0005737254536550752,0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.154586340478452,0.02352941176470591,2
107,856,867,0.6074380165289256,0.2631578947368421,0.378253169755146,0.0782699594930093,0.4347826086956522,0.0,0.014577259475218707,0.0,0.2,0.014577259475218707,0.009517377726323429,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.008351879343334732,0.0,0
108,864,875,0.22784810126582278,0.23809523809523808,0.1727475800446761,0.8106093818500657,0.4347826086956522,0.0,0.007092198581560294,0.0,0.25,0.007092198581560294,0.0008954639156025275,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-1.873754328920714e-05,0.0,1
109,872,883,0.40298507462686567,0.25,0.28607900347884635,0.2768456375838926,0.4782608695652174,0.0,0.010695187165775444,0.0,0.6666666666666666,0.010695187165775444,0.004833919534867047,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.25,0.0,-0.34774139777146085,0.0,0
110,880,891,0.48344370860927155,0.25,0.34172185430463575,0.31811958010041075,0.4347826086956522,0.053254437869822535,0.3441860465116279,0.0,0.5,0.29093160864180534,0.1157219976865967,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,-0.43406922971484807,0.053254437869822535,2
111,888,899,0.27358490566037735,0.3,0.25031902287849783,0.36914001862775536,0.4347826086956522,0.04938271604938271,0.03149606299212604,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.08333333333333333,0.0,0.1165352549829066,0.04938271604938271,1
112,896,907,0.30845771144278605,0.3,0.2673867504582351,0.5851063829787234,0.4347826086956522,0.0,0.00462962962962965,0.0,0.0,0.00462962962962965,0.0011204688731284525,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.06782678417330122,0.0,1
113,904,915,0.31976744186046513,0.3,0.24655038759689923,0.1653718091009989,0.4347826086956522,0.15333333333333332,0.11792452830188682,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,-0.28615366579544804,0.15333333333333332,0
114,912,923,0.3356164383561644,0.23809523809523808,0.2592716338122285,0.24137931034482762,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,-0.2869448617775022,0.0,0
115,920,931,0.368,0.23809523809523808,0.25703370786516855,0.19584055459272098,0.4347826086956522,0.01098901098901095,0.006993006993006978,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.25,0.0,-0.2741312806060765,0.01098901098901095,0
116,928,939,0.28994082840236685,0.23809523809523808,0.21600866556730364,0.5557153127246586,0.4347826086956522,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333333333334,0.0,-0.11509179535158065,0.0,0
117,936,947,0.4808743169398907,0.25,0.3348249135719862,0.07611548556430447,0.4782608695652174,0.0,0.03082191780821919,0.1428571428571429,0.5,0.03082191780821919,0.022543414949843608,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333333333334,0.0,-0.4629423753320614,0.0,0
118,944,955,0.3476190476190476,0.25,0.25641821946169774,0.17555938037865748,0.4347826086956522,0.00952380952380949,0.08239700374531833,0.0,0.4,0.07287319422150884,0.04005308093184479,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,-0.2064084402573456,0.00952380952380949,0
119,952,963,0.32567049808429116,0.25,0.2503773365842331,0.5302127659574468,0.4782608695652174,0.0,0.26339969372128635,0.0,0.4,0.26339969372128635,0.08249454237398585,0.4782608695652174,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.1304883567498411,0.0,2
120,960,971,0.6309963099630996,0.25,0.41232355180694663,0.08436657681940696,0.4347826086956522,0.0,0.2093023255813954,0.0,0.3333333333333333,0.2093023255813954,0.14373315363881406,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,-0.16207145228372477,0.0,2
121,968,979,0.36101083032490977,0.23809523809523808,0.3254868278018601,0.49378824402002597,0.4347826086956522,0.0,0.08235294117647063,0.0,0.3333333333333333,0.08235294117647063,0.03126602022229253,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.21323067903481835,0.0,0
122,976,987,0.22637362637362637,0.23809523809523808,0.2362784162402483,0.6617117117117117,0.4347826086956522,0.0,0.020368574199805978,0.0,0.3333333333333333,0.020368574199805978,0.0051678375756940165,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.0,0.16897251491065907,0.0,1
123,984,995,0.7084282460136674,0.25,0.42945684145343566,0.15073442777472312,0.4782608695652174,0.046511627906976716,0.0303830911492734,0.0,1.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.5591008756316137,0.046511627906976716,0
124,992,1003,0.13031914893617022,0.25,0.12205235346152056,0.9143059490084986,0.4347826086956522,0.009345794392523366,0.006535947712418277,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.11817034320193642,0.009345794392523366,1
125,1000,1011,0.36885245901639346,0.3157894736842105,0.23281332628239026,0.29441624365482233,0.4782608695652174,0.11111111111111116,0.13953488372093026,0.33333333333333337,0.5,0.028423772609819098,0.012534595154710833,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.4175465085940138,0.11111111111111116,2
126,1008,1019,0.21787709497206703,0.2,0.18775628147618129,0.6564277588168372,0.4782608695652174,0.0,0.02473498233215543,0.25,0.3333333333333333,0.02473498233215543,0.00566550221032305,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-0.14875988040984692,0.0,2
127,1016,1027,0.40217391304347827,0.25,0.2875067096081589,0.30748898678414094,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,-0.2496687203388027,0.0,0
128,1024,1035,0.39664804469273746,0.23809523809523808,0.3161018001241465,0.3185689948892675,0.4347826086956522,0.0,0.013274336283185861,0.0,0.2,0.013274336283185861,0.006407260556904021,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.4166666666666667,0.0,-0.09809734625282138,0.0,0
129,1032,1043,0.32338308457711445,0.23809523809523808,0.2676028723378183,0.22271386430678464,0.4347826086956522,0.008196721311475419,0.019607843137254943,0.0,0.5,0.011411121825779524,0.005913137858589783,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,-0.29924204458896314,0.008196721311475419,0
130,1040,1051,0.1708542713567839,0.23809523809523808,0.1422991735930839,0.9004233700254022,0.4347826086956522,0.016393442622950838,0.16839378238341973,0.0,0.5,0.1520003397604689,0.008829147593199128,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.23647800743989428,0.016393442622950838,1
131,1048,1059,0.8116343490304709,0.2631578947368421,0.46000436663346206,0.01336519738006725,0.5217391304347826,0.016129032258064502,0.17923186344238973,0.0,0.5,0.16310283118432523,0.09387170896384105,0.5217391304347826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.16666666666666666,0.0,-0.49859160255567175,0.016129032258064502,2
132,1056,1067,0.13056379821958458,0.2631578947368421,0.0932074310246859,0.9052402477816842,0.4347826086956522,0.02857142857142858,0.013157894736842146,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.05997400180163127,0.02857142857142858,1
133,1064,1075,0.23157894736842105,0.23809523809523808,0.14403806125483198,0.6413199426111909,0.4347826086956522,0.01666666666666672,0.012658227848101222,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.0,-0.07316808906263715,0.01666666666666672,1
134,1072,1083,0.27007299270072993,0.23809523809523808,0.197148297592601,0.6540084388185654,0.4347826086956522,0.19801980198019797,0.11111111111111116,0.0,0.2,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,-0.08475216982973255,0.19801980198019797,1
135,1080,1091,0.3958333333333333,0.25,0.2640323691460055,0.2406639004149378,0.4782608695652174,0.5423728813559322,0.36363636363636365,0.0,0.4,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,-0.2456900904796065,0.5423728813559322,2
136,1088,1099,0.32608695652173914,0.25,0.3075388911049063,0.37542087542087543,0.4347826086956522,0.005952380952380931,0.01379310344827589,0.0,0.5,0.007840722495894958,0.002856671762323121,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,-0.1271880693421252,0.005952380952380931,0
137,1096,1107,0.5285714285714286,0.23809523809523808,0.327369826435247,0.14117647058823535,0.4347826086956522,0.0,0.01038062283737029,0.0,0.2,0.01038062283737029,0.006314878892733592,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,-0.18936981204031203,0.0,0
138,1104,1115,0.31443298969072164,0.23809523809523808,0.2409269020851798,0.37913156189241737,0.4347826086956522,0.0,0.0,0.0,0.4,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,-0.21014668583405555,0.0,0
139,1112,1123,0.375,0.23809523809523808,0.2732843137254902,0.4331395348837209,0.4347826086956522,0.0,0.007692307692307665,0.0,0.3333333333333333,0.007692307692307665,0.0027252906976744087,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.25,0.0,-0.0723250087446506,0.0,0
140,1120,1131,0.3813559322033898,0.23809523809523808,0.3165520919758208,0.173469387755102,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.16666666666666666,0.0,-0.33040740657384515,0.0,0
141,1128,1139,0.39473684210526316,0.23809523809523808,0.3020195838433293,0.4167987321711569,0.4347826086956522,0.0,0.0,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.19300337818695013,0.0,0
142,1136,1147,0.2645161290322581,0.3684210526315789,0.20570439219974485,0.6117381489841986,0.4347826086956522,0.0,0.15981735159817356,0.0,0.3333333333333333,0.15981735159817356,0.03878186297246875,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,-0.16131252802095308,0.0,2
143,1144,1155,0.5923566878980892,0.25,0.3881323669375503,0.082921757213413,0.4782608695652174,0.0,0.13725490196078427,0.0,0.4,0.13725490196078427,0.08916038471536261,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,-0.4993666759534887,0.0,2
144,1152,1163,0.2651162790697674,0.25,0.20711954304365565,0.4007316262055205,0.4347826086956522,0.09433962264150941,0.03900709219858156,0.0,0.4,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,-0.20216146354259978,0.09433962264150941,0
145,1160,1171,0.31221719457013575,0.3,0.22812505819041767,0.8882113821138211,0.4347826086956522,0.1694915254237288,0.1628664495114006,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.017165673912391353,0.1694915254237288,1
146,1168,1179,0.17415730337078653,0.23809523809523808,0.173783853997532,0.5833333333333333,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.0,-0.00977168389798179,0.0,1
